gene	male-fetus-fine-3
170960	0
170961	0
171017	0
171019	0
171023	0
171024	-0.002773263036511608
171169	0
171177	0.004676216962615122
171220	0
171389	0
171391	0
171392	0
171425	0
171482	0
171483	0
171484	0
171546	0
171558	0
171568	0
171586	0
1716	0
1717	0.005706653381509712
1718	0
172	0
1723	0
1725	0
1727	0
1728	-0.022175287215832163
1729	0
173	0
1730	0
1731	-6.223946790631717e-4
1733	0
1734	-0.0034849471043339277
1735	0.00849436162755897
1736	0
1737	0
1738	0
1739	0
174	4.4893040300693577e-4
1740	0
1741	0
1742	0
1743	0
1745	-0.002585311299332926
1746	0
1747	0
1748	0
1749	0
175	0
1750	0
1755	0
1756	0
1757	0
1758	0
1759	-0.023987745052663236
176	0
1760	0
1761	0
1762	0
1763	0
1767	0
1768	0
1769	0
177	0
1770	0
1773	0
1774	0
1775	0
1776	0
1777	-0.003661165999296704
1778	-0.004753538357176081
178	0
1780	0
1781	0
1783	0
1785	0
1786	0
1787	0
1788	0
1789	0
1791	0
1793	0
1794	0
1795	0
1796	0
1797	0
1798	0
18	0
1800	0
1802	0
1803	0
1804	0
1805	0
1806	0
1807	0
1808	0
1809	0
181	0
1810	0
1811	0
1812	0
1813	0
1814	0
1815	0
1816	0
1819	0
182	0
1820	0.011681770270462783
1821	0
1822	0
1823	0
1824	0
1825	0
1826	0
1827	0
1828	0
1829	0
183	-0.009059914812470165
1830	0
1831	0
1832	0
1833	0
1834	0
1836	0
1837	-0.00338064967082444
1838	0
1839	0.0026661425873794452
1840	0
1841	0
1842	0
1843	0
1844	0
1845	0
1846	0
1847	0
1848	0
1849	0
185	0
1850	0
1852	0.02480361362317587
1854	0
1855	0
1856	0
1857	0
1859	0
186	0
1861	0
1869	0
187	0.020294537839600953
1870	0
1871	0
1874	0
1875	0
1877	0
1879	0
1880	5.927862914170729e-4
1889	0
189	0
1890	-0.008996667589467714
1891	0
1892	0
1893	0
1894	0
1896	0
19	0
190	0
1901	0
1902	0
1903	0.006805199044844751
1906	3.9033371538354454e-4
1907	0
1908	-0.00713095378419694
1909	0
191	0
1910	0
1912	0
1915	-0.015517956119127697
191585	0.004776979568541481
1917	0
192111	0
192134	0
192286	0
192666	0
192668	0
192669	0
192670	0
192683	0
1936	-0.005948432421255464
193629	0
1938	-0.02934816516418742
1939	0
1942	0
1943	0
1944	0
1945	0
1946	0
1947	0.008555047745864798
1948	0
1949	0.005251680955364186
1950	-0.0033265813286375797
1951	0
1952	0
1953	0
1954	0
1955	0
1956	0
1958	0
195814	0
195827	0
195828	0
1959	0
196	0
1960	0
196047	0
196051	0
196074	0
1961	0
1962	0
196264	0
196294	0.004550762806345146
196374	0
196383	0
196385	0
196394	0
1964	0
196403	0
196410	0
196415	0
196441	0
196446	0
196463	-0.0013423815786315647
196472	0
196475	0
196477	0
1965	0
196500	0
196513	0
196527	0
196528	0
196541	0
1967	0
196740	0
196743	0
196792	0
1968	0
196872	0
196883	0
1969	0
196951	0
196968	0
196993	0
196996	0
197	0
197003	0
197021	0
197131	0
197135	0
197187	0
197257	0
197258	0
197259	0
197320	0
197322	0
197335	0
197350	0
197358	0
197370	0
1974	-0.022808532293027015
197407	0
1977	0
1978	0
1979	0
1981	0
1982	-0.0035516406198737266
1983	0
1984	0
198437	0
199	0.02395508702334118
1990	0
1991	0
1992	-0.004661135027243273
199221	0
199223	0
1993	0
1994	0
1995	0
1996	0.001476118594841121
199675	0
199692	0
199699	0
1997	0
199704	0
199713	0
199720	0
199731	0
199745	0
199746	0
199777	0
199786	0
1998	0
199800	-0.001340198041095128
199857	0
199870	0
1999	0
199920	0
199953	0
199964	0
199974	0
199990	0
2	0.0019824106425597185
20	0
2000	0
200010	0
200014	0
200035	0
200081	0
2001	0
200132	0.040951735496839156
200150	0
200159	0
200162	0
200172	0
200185	0
200186	0
200197	0
2002	0
200205	0
200232	0
200261	0
200298	0
200312	0
200315	0
200316	0
200373	0
2004	0
200403	0
200407	0
200424	0
2005	0
200504	0
200523	0
200539	0
200558	0
200576	0
2006	0
200634	0
200728	0
200734	0
200765	0
200772	0
200844	0
200845	0
200879	0
200894	0
200895	0
2009	0
200916	0
200931	0.007057791799877462
200933	0
200942	0.014026075444430675
200958	0
200959	0
2010	0
2011	0
201134	0
201140	0
201158	0
201161	0
201163	0.0031193898674408567
201164	0
201176	0
201181	0
201191	0
2012	0
201229	0
201243	0
201254	0
201255	0
201266	0
201283	0
201292	0
201294	0
201299	0
2013	0
201305	0
2014	0
201456	0
201475	0
201477	0
2015	0
201501	0
201514	0
201516	0
201595	0
2016	0
201617	0
201625	0
201626	0
201627	0
201633	-0.010855362748035524
201651	0
2017	-0.00262859615734429
201725	0
201780	0
201798	0
201799	0
2018	0
201895	0
2019	0
201931	0
201973	0
202	0
2020	-0.011947869653587838
202018	0
202051	0
202052	0
2021	0
202151	-3.01848857674092e-4
2022	0
202243	0
202299	0
2023	-0.00541806161202101
202309	0
202333	0
202374	0
202459	0
202500	0
202559	2.1210169931102008e-4
2026	-0.010033090546887311
2027	0
202781	0
2028	0
202865	0
2029	0
202915	0
203	0
2030	0
203054	0
203062	0
203068	0
203069	0
203074	0
203076	0
203100	0
203102	0
203111	0
203190	-6.096154504595764e-4
203197	0
203228	0
203238	0
203245	0
203259	0
203260	0
203286	0
2033	0
203328	0.009339394658747382
2034	0
203413	0
203427	0
203430	0
203447	0.02928952408596369
2035	0
203522	0.004078265125796755
203523	0
203547	0
203562	0
2036	0
2037	-1.9319730260984667e-4
2038	0
203859	0
2039	-0.01873777261000852
204	0
2040	0
2041	0
2042	0
204219	-1.857537811476832e-4
2043	0
2044	0
204474	0
2045	0.0024804637167700704
2046	0
2047	0
2048	0
204801	0
204851	0
2049	0
204962	0
205	0
2050	0
2051	0
205147	0
2052	0
205251	0
2053	0
205327	0
2054	0
205428	0.002283862014717434
2055	0
205564	0
2056	0
2057	0
205717	0
2058	0
205860	0.00484485838432929
2059	0
2060	0
2063	0
206338	0.012495041406198466
206358	0
2064	0
206412	0
2065	0
2066	0
2067	0
2068	0
2069	0
207	0
2070	0
207063	0
2071	0
207107	-0.0035035284795393654
207147	0
2072	0
2074	0
2077	0
2078	0.007669945112083306
2079	0
208	0
2081	0
2091	0
2098	0
2099	0
21	0
210	0
2100	0
2101	0
2103	0
2104	0
2107	0
2108	0
2109	0
211	0.011602161508032584
2110	0
2113	0
2114	0
2115	0
2116	0
2117	0
2118	0
2119	0
212	0.00322780358949189
2120	0
2122	-0.027836740429201003
2123	0
2124	-9.402295845266548e-5
2125	0
2128	0
213	0
2130	0
2131	0
2132	0
2134	0
2135	0
2137	0
2138	0
2139	0
214	0
2140	0
2145	0
2146	0.009821926816366164
2147	0
2149	0
215	0
2150	0
2151	0
2152	0
2153	0
2155	0
2157	0
2158	0
2159	0
216	-0.022923306202608216
2160	0
2161	0
2162	0
2165	0
2166	0
2167	0
2168	0
2169	0
217	0
2170	0
2172	0
2173	0.011815564913610997
2175	0
2176	0
2177	0
2178	0.002045534642016231
218	0
2180	0
2181	0
2184	0
2185	0
2186	0
2187	0
2188	0
2189	0
219	0
2191	0
2192	0
219285	-0.0032022298536198554
219287	0
219293	0
2193	0
219333	0
219348	0.020846797833473773
2194	0
219402	0
219409	0
2195	0
219525	0
219527	0.008107618171509273
219537	0
219539	0
219541	0
219557	0
219578	0
2196	0
219621	0
219623	0
219654	0
219670	0
219681	0
219699	0
2197	0
219731	0
219736	0
219738	0
219743	0
219749	0
219770	0
219771	0
219790	0
219793	0
219833	0
219844	0
219854	0
219855	0
219899	0
2199	0
219902	0
219927	0
219931	0
219938	0
219970	0
219972	0
219988	0
219990	0
219995	0
22	0
220	-0.01285840942186635
2200	0.012508591472152606
220001	0
220002	0
220004	0
220042	0
220047	0
220064	0
220070	0
220074	0
220082	0
2201	0.025658490341765972
220108	0
220134	0
220136	0
220164	0
2202	0
220202	0
220213	0.0018935129135385059
220296	-5.451738099212671e-4
2203	0
220323	-3.177748183059875e-4
220359	0
220382	0
220388	0
2204	0
220416	0
220441	0
2205	0
2206	0
2207	0
2208	0
220929	0
220930	0
220963	0
220965	0
220972	0
220979	0
220980	0
220988	0
220992	0
221	0
221002	0
221035	0
221037	0
221044	0.005834016579321412
221061	0
221074	0
221078	0
221079	0
221091	0
221092	0
221120	-0.0022679866540460756
221122	0
221143	0
221150	0
221154	0
221178	0
221184	0
221188	0
221191	0
221223	0
221241	0
221264	0
221294	0
2213	0
221301	0
221302	0.005796715866737059
221303	0.0012451588142442932
221322	0
221336	0
221391	0
221393	0
221395	0
221400	0
221409	0
221421	0
221424	0
221442	0
221443	0
221458	0
221468	0
221472	0
221476	0
221477	0
221481	0
221491	0
221496	0
2215	0
221504	0
221527	0
221545	0
221656	0
221662	0
221687	0
221692	0.005609692691631207
2217	0
221710	0
221711	0
221749	0
221785	0
221786	0
2218	0
221806	-0.0013271839160547754
221823	0
221830	0
221833	0
221883	0
221895	0
2219	0
221908	0
221914	0
221927	0
221935	0
221937	0
221938	0
221955	0
221981	0
222	0
2220	0
222008	0
222068	0
222166	0
222171	0
222183	0
222194	0
2222	0
222223	-0.003627601781024966
222229	0
222234	0
222235	0
222236	0
222255	0
222256	0
222389	0
2224	0
222484	0
222487	0
222537	0
222545	0
222546	0
222553	0
222584	0
222611	0
222642	0
222643	0
222658	0
222659	0
222662	0
222663	0.011988653521662415
222696	0
222698	0
222826	0
222865	0
222894	0
222950	0
222962	0
223	0
2230	0
223075	0
223082	0
223117	0
2232	0
2235	0
2237	0
2239	0
224	0
2241	0
2242	0
2243	0
2244	0
2245	0
2246	-0.019568297886381605
2247	0
2248	0
2249	0
225	0
2250	0
2251	0
2252	0
2253	0
2254	0
2255	0
2256	0
225689	0
2257	0
2258	0
2259	0
226	-0.010869685920985458
2260	0
2261	0
2262	0
2263	0
2264	0
2266	0
2267	0
2268	0
2271	0
2272	0
2273	0
2274	0
2275	0
22794	0
22795	0.018028070996048966
22796	0
22797	0
22798	0
2280	0
22800	0
22801	0
22802	0
22803	0
22806	0
22807	0
22808	0
22809	0
2281	0
22818	0
22820	0
22821	0
22822	0
22823	1.1376411245271759e-4
22824	0
22826	0
22827	0
22828	0
22829	0
22832	0
22834	0
22835	0
22836	0
22837	0
22838	0
22839	0
22841	0.005853314635622457
22843	0
22844	0
22845	0
22846	0
22847	0
22848	0
22849	0
22850	0
22852	0
22853	0
22854	0
22856	0
22858	0
22859	0
2286	0
22861	0
22862	0
22863	0.00046264090068989815
22864	0
22865	0
22866	-0.001723072003319012
22868	0
22869	0
2287	0
22870	0
22871	0
22872	0
22873	0
22874	0
22875	0
22876	0.01755923970407309
22877	0
22878	0
22879	0
2288	0
22880	0
22881	0
22882	0
22883	0
22884	0
22885	0
22887	0
22888	0
22889	0
2289	-0.009304932400036102
22890	0
22891	-0.009699185048262029
22893	0
22894	0
22895	-0.012600805796096575
22897	0
22898	0
22899	0
229	0
2290	0
22900	0
22901	-0.0018664711121649748
22902	0
22903	0
22904	0
22905	0
22906	0
22907	0
22908	0
22909	0
22911	0.0018048398505653264
22913	0
22915	0
22916	0
22917	0
22918	0.025559995363963372
22919	0
22920	0
22921	0
22924	0
22925	0
22926	0
22927	0
22928	0
22929	0
22930	0
22931	0
22933	0
22934	0
22936	-0.004308212107278679
22937	0
22938	0
2294	0
22941	0
22943	0
22944	0
22948	0
22949	0
2295	0
22950	0
22953	0
22954	0
22955	0
2296	0
2297	-0.00943134816147018
22974	4.649366350063011e-4
22976	0
22977	-0.0012506654954481573
22978	0
22979	0
22980	0
22981	0
22982	0
22983	0
22984	0
22985	0
22986	0
22987	0
22989	0
2299	0
22990	0
22992	0
22993	0
22994	0
22995	0
22996	0
22998	0
22999	0
23	0
230	-0.009970631644392736
2300	0
23001	0
23002	0.002056110558762549
23005	0
23007	-0.003245131705428756
23008	0
2301	0
23011	0
23012	0
23013	0
23014	0
23015	0
23016	0
23017	0
23019	0
2302	0
23020	0
23022	0
23023	0
23024	0
23025	0
23026	0
23028	0
23029	0.005582021925854194
2303	0
23030	0
23031	0
23032	0
23033	0
23034	-0.003390626295401239
23035	0
23036	0
23037	6.679589648109549e-4
23038	0
23039	0
2304	0
23040	0
23041	0
23042	0
23043	0
23046	0
23047	0
23048	0
23049	0
2305	0
23051	-0.012982364219472579
23052	0
23053	0
23054	0
23057	0
23059	0
2306	0
23060	0
23061	0
23062	0
23063	0
23064	0
23065	0
23066	0
23067	0
2307	0
23070	0
23071	0
23072	0
23074	0
23075	0
23076	0
23077	0
23078	0
2308	0
23080	0
23081	0
23082	0
23085	0
23086	0
23087	0
23089	0.05386654639347617
2309	0
23090	0
23091	0
23092	0
23093	0
23094	0
23095	0
23096	0
23097	0
23098	0
23099	0.003198365734058646
231	0
23101	-0.0031929382824452948
23102	0
23105	0
23107	0
23108	0
23109	-0.020180651655343843
23111	0
23112	0
23113	0
23114	0
23116	0
23118	0
23119	0.011446901381180891
2312	0
23120	-0.004833497118906234
23122	0
23125	0
23126	0
23127	0
23129	0
2313	0
23130	0
23131	0
23132	0
23133	0
23135	0.01068433355075342
23136	0
23137	0
23138	0
23139	0
2314	0
23140	0
23141	0
23142	0
23143	0
23144	0
23148	0
23149	0
2315	0
23150	0
23151	0
23152	0
23154	0
23155	0
23157	0
23158	6.606960155418036e-4
2316	0
23160	0
23161	0
23162	0
23163	0
23164	0
23165	0
23166	0.012302141180774395
23167	0
23168	0.001541122779126599
23169	0
2317	0
23170	0
23171	0
23172	0
23173	0
23174	0
23175	0
23176	-0.008151624908344462
23177	0
23178	0
23179	0
2318	0
23180	0
23181	0
23184	0
23185	0
23186	0.006302198769777599
23187	0
23189	0
2319	0
23190	0
23191	0
23192	0
23193	-5.634997953512167e-4
23194	0
23195	0
23196	0
23197	0
23198	0
23199	0.001991933940454052
23200	0
23201	0
23203	0
23204	0.00298915840171888
23205	0
23207	0
23208	0
23209	0
2321	0
23210	0.006083220354433843
23211	0
23212	-0.002768464043394913
23213	0
23214	0
23215	0
23216	0
23217	0
23218	0
23219	0
2322	0
23220	0.001094566241684995
23221	0
23223	0
23224	0
23225	0
23228	2.682672796242532e-4
23229	0
2323	-0.0013170793700486845
23230	0
23231	-0.0018404690270823372
23232	0
23233	0
23234	0
23235	0
23236	-0.0010172910430375746
23237	0
23239	0
2324	0
23240	0
23241	0
23242	0
23243	0
23244	0
23245	-5.630373122065787e-4
23246	0
23247	0
23248	0
23250	0
23251	0
23252	0
23253	0
23254	0
23255	0
23256	0
23258	0
23259	0
2326	0
23261	0
23262	0
23263	0
23264	0
23265	0
23266	0
23268	0
23269	0
2327	-0.003025959028789891
23270	0
23271	0
23272	0
23274	0
23275	0
23276	0
23277	0
23279	0
2328	-0.005457705989347218
23281	0.004771851734552169
23283	0
23284	0
23286	0
23287	0
23288	0
2329	0
23291	0
23293	0
23294	0
23295	0
23299	0
2330	-0.0034812098300038242
23300	0
23301	0
23302	0
23303	0
23304	0
23305	-0.009582902658243643
23306	0
23307	0
23309	0
2331	0
23310	0
23312	0
23313	0
23314	-0.013951904144712306
23315	0
23316	0
23317	0
23318	0.0019754245334892783
2332	0
23321	0
23322	0
23324	0
23325	0
23326	0
23327	0
23328	0
23329	0
23331	0
23332	0
23333	0
23334	0
23335	0
23336	-0.005952479635310063
23338	-0.01011074289380607
23339	0
2334	0.009348135871367078
23341	0
23344	0
23345	0
23347	0
23348	0
23349	0
2335	0
23350	0
23351	0
23352	0
23353	0
23354	0
23355	0
23357	0
23358	0
23359	0
23360	0
23361	0
23362	0
23363	0.0018281797747709192
23365	0
23366	0
23367	0
23368	0
23369	0
23370	0
23371	8.339650847664338e-6
23373	0
23376	0
23378	0
23379	0
23380	0
23381	0
23382	0
23383	0
23384	0.006725984809915445
23385	0
23386	-0.00309586052972881
23387	0
23389	0
2339	0
23390	0
23392	0
23394	0
23395	0
23396	0
23397	0
23398	0
23399	0
23400	0
23401	0
23403	0
23404	0
23405	0
23406	0
23408	0
23409	0
23410	0
23411	0
23412	0
23413	-0.0039648361726951084
23414	0.002608446157674064
23415	0
23416	0
23417	0
23418	0
23421	0
23423	0
23424	0
23426	0
23428	0.0013786396412765274
23429	0.014038196462718911
23430	0
23431	0
23432	0
23433	-0.00547144348771189
23434	0
23435	0
23436	0
23438	0
23439	0
23440	0
23443	0
23446	0
23450	0
23451	0
23452	-0.007477796083375995
23456	0
23457	0
2346	0
23460	0
23461	0
23462	0
23463	0
23464	0
23466	0
23467	0
23468	0
23469	0
23471	0
23473	0
23474	0
23475	0
23476	0
23478	0
23479	0
2348	0.004102992585400547
23480	0
23481	0
23483	0
23484	0
23491	0
23492	-0.0039013346103451544
23493	0
23495	0
23498	0
23499	0
2350	0.013221540769135077
23500	0
23503	0
23504	0
23505	0
23506	0
23507	-0.004578890626370515
23508	0
23509	0
23510	0
23511	0
23512	0
23513	0.0024061004451639712
23514	0
23515	0
23516	-0.008881825600755766
23517	0
23518	0
23519	0
2352	0
23520	0
23521	-0.005704452059001908
23522	0
23523	0
23524	0
23526	0
23527	0
23528	0
23529	0
2353	0.007053872870449808
23530	0
23531	0
23532	-0.002730749693437113
23533	0
23534	0
23536	0
23538	0
23539	0
2354	0.023960061448699808
23541	-0.022104221403414614
23542	0
23543	0
23544	0
23545	0
23546	0
23547	-0.0073709397879079255
23548	0
23549	0
2355	0
23550	0
23551	0
23552	0
23553	0
23554	0
23555	0
23556	-0.003387411717823533
23557	0
23558	0
2356	-0.0034559206182599687
23560	0
23562	0
23563	0
23564	0.02759483223781826
23566	0
23567	0
23568	0
23569	0
2357	0
23576	-0.0046046524895371884
2358	0
23580	0
23581	0
23582	0
23583	0
23584	0
23585	0
23586	-0.005551652645713275
23587	0
23588	0
23589	0
2359	-4.7007503987070746e-4
23590	0
23591	0
23592	0
23593	0
23594	0
23595	0
23596	0
23597	0
23598	0
23601	0
23603	0
23604	-4.826429106690773e-4
23607	0
23608	0
23609	0
23612	0
23613	0
23614	0
23615	0
23616	0
23617	0
23619	0.01766745521112138
23620	0
23621	-0.0017780954843229495
23623	0
23624	0
23625	0
23626	0
23627	0
23630	0
23632	0
23633	0
23635	0
23636	0
23637	0
23639	0
23640	0
23641	0.004883828645696824
23642	-0.06882147984592954
23643	0
23644	0
23645	0.010773706431299115
23646	0
23647	0
23648	0
23649	0
23650	0
23654	0
23657	0
23658	0
23659	0
23660	0
23670	0
23671	0
23673	0
23676	0
23677	0
23682	0
23683	0
23704	0
23705	0
23708	0
23710	0
23729	0
23731	0
23732	0
23741	0
23742	0
23743	0
23746	0
23753	0
23759	0
23760	0
23761	0
23762	-0.005800541678054768
23764	0.00884264371233302
23765	0
23766	0
23767	0
23768	0.007494310028433276
23769	0
23770	-0.011714062496187446
23774	0
23780	0
23786	0
23787	0
23788	0
238	0
239	0
2395	0
24	0
240	0
241	0
24137	0
24138	0
24139	0
24140	0
24141	-0.009100475450678273
24142	0
24144	0
24145	0
24146	0
24147	0
24148	0
24149	0
242	0
2444	0
245	0
245711	0
245802	0
245806	0
245812	0
245932	-0.003971967850575429
245934	0
245935	0
245936	0
245937	0.006813617957403455
245938	0
245972	0
245973	0
246	0
246119	0
246126	0
246175	0
246176	0
246213	0
246243	0
246269	0
246312	0
246329	0
246330	-1.9438873010714307e-4
246705	0
246744	0
246777	0.027463649595272255
246778	0
247	0
2475	0
248	0
2487	0
2488	0
249	0
2491	0
2492	0
2494	0
2495	-0.019814769577606205
25	0
250	0
251	0
2512	-0.013928633874120126
2515	0
2516	0
2517	0
2519	0
2520	0
2521	0
2523	0
2524	-0.004142222446898172
2525	0
2526	0.0044229960603253795
2527	0
2528	0
252839	0
252884	0
2529	0
252969	0
252983	0
252995	0
2530	0
253012	0
253017	0
253018	0
253039	0
253044	0
2531	0
253128	0
253143	0
253152	0
253190	0
2532	0
253260	0
253264	0
2533	0
2534	0
253430	0
253461	0
2535	0
253512	0
253558	0
253559	0
253573	0
253635	0
253639	0
253650	0
2537	0
253725	0
253738	0
253769	0
253782	0
2538	0
253827	0
253832	0
2539	0
253943	0
253959	0
253962	0
253970	0
253980	0
253982	0
254013	0
254028	0
254048	0
254050	0
254065	0
254099	0
254102	0
254122	0
254128	0
254158	0
254170	0
254173	0
254187	0
2542	0
254225	0
254228	0
254240	0
254251	0
254263	0
254268	0
254295	0
2543	0
254359	0
254394	0
254427	0
254428	0
254439	0
254528	0
254531	0
254559	0
254773	0
254778	-0.005904750596153823
2548	0
254827	0
254863	0
254887	0
254896	0
2549	0
254956	0
2550	0
255022	0
255025	0
255027	0
255043	0
255057	0
255061	0
255082	0
2551	0
255101	0
255104	0
255119	0
255130	0
255189	0
255193	0
255220	0
255231	-0.002045021393151605
255252	0
255275	0
2553	0
255330	0
255374	0
255394	0
2554	-0.016389734334380263
255403	0
255411	0
255426	0
255480	0
255488	0
2555	0
255512	0
255520	0
2556	0.012049152523859233
255626	0
255631	0
255654	0
2557	0
255738	0
255743	0
255758	0.007623355653699386
255762	0
255783	0.0057251158407498285
255798	0
2558	0
255877	0
2559	0
255919	0
255928	0
255967	0
2560	0
256006	0
256021	0
256051	0
256076	0
2561	0
256126	0
256130	0
256158	0
2562	0
256223	0
256227	-0.005758371499092246
256236	0
256281	0
2563	-0.00477751848003071
256302	0.0030362758761135994
256309	0
256329	0
256356	0
256364	0
256369	0
256380	0
2564	0.002290901468429372
256435	0.014678203989060468
256471	0
256472	0
2565	0
256536	0
256586	0
2566	0
256643	0
256646	0
256691	0
2567	0
256710	-0.011788722087746758
256714	0.0025165628791901477
256764	0
2568	0
256815	0
2569	0
256933	0
256949	0
256957	0
256979	0
256987	0
257	0
2570	0
257019	0
257044	0
257062	0
257068	0
2571	-0.0029407723053625798
257101	0
257106	0
257144	0
257160	0
257169	0
257177	0.012388399006527138
257194	0
2572	0
257203	0
257218	0
257236	0
257240	0
257313	0
257358	0
257364	0
257396	0
257397	0
257407	0
25758	0
25759	0
257629	0
25763	0
25766	0
25769	-1.7022134498101315e-4
25770	0
25771	0
25774	0
25775	0
25776	0
25777	0
25778	0
25780	0
25782	0
25786	0
25788	0
25789	0
25790	0
25791	0
25792	0
25793	0
25794	0
25796	0
25797	0
25798	0
25799	0
258	0
2580	0
25800	0
25801	0
258010	0
25802	-0.00920245345115504
25803	0
25804	0
25805	5.321400959378315e-4
25806	-0.016681039052244308
25807	0
25809	0
2581	0
25813	0
25814	0
25816	2.5686746082954735e-4
25817	0
25818	0
25819	0
2582	0.007126708596153947
25820	0
25821	0
25822	0
25823	0
25824	0
25825	0
25827	0
25828	0
25829	0
2583	0
25830	0
25831	0
25833	0
25834	0
25836	0
25837	0
25839	0
2584	0
25840	-0.004469523274846095
25841	0.008025416012542898
25842	0
25844	0
25845	0
25847	0
25849	0
2585	0
25850	0
25851	0
25852	0
25853	0
25854	0
25855	0
25858	0
25859	0
25861	0
25862	0
25864	0
25865	0
2587	0
25870	0
25871	0
25873	0
25874	0
25875	0
25876	0
25878	-0.00138500572407671
25879	0
2588	0
25880	0
25884	0
25885	0
25886	0
25888	0
2589	0
25890	-0.005686566301676067
25891	0
25893	0
25894	0
25895	0
25896	0
25897	0
25898	0
259	0
2590	0
25900	0
25901	0
25902	0
25903	0
25904	0
25906	0
25907	0
25909	0
2591	0
25911	0
25912	0
25913	0
25914	0
25915	0
25917	0
259173	0
259197	0
2592	0
25920	0
25921	0
259215	0
259217	0
25923	0
259230	0
259232	0
259234	0
259236	0
259239	0
25924	0
259240	0
259249	0
25925	0
25926	0
259266	0
25927	0
25928	0
259282	0
259283	0
259285	0
259286	0
259287	0
25929	0
259293	0
259296	0
2593	0
25930	0
259307	0
259308	0
25932	0
25934	0.0033510383948248076
25936	0
25937	0
25938	0
25939	0
25940	0.001576321771705242
25941	0
25942	0
25943	0
25945	0
25946	0
25948	0
25949	0
2595	0
25950	0
25953	0
25956	0
25957	0
25959	-0.01281663860342142
2596	0
25960	0
25961	0
25962	0
25963	0
25966	0
2597	-0.013967323461382911
25970	0
25972	0
25973	0
25974	0
25975	0.028820690092239695
25976	0
25977	0
25978	0
25979	0
25980	0
25981	0
25983	0
25984	0
25987	0
25988	0
25989	0
25992	0
25994	-0.005161579596601518
25996	0
25998	0
25999	0
26	0
26000	0
26001	0
26002	0
26003	0
26005	0
26007	0
26009	0
26010	0
26011	0
26012	0
26013	0
26015	0
26017	0
26018	0
26019	0
26020	0
26022	0
26027	0
260293	0
26030	0
26031	0
26032	0
26033	0
26034	0
26035	0
26036	0
26037	0
26038	0
26039	8.329155062268218e-4
26040	0
260425	0
260429	0
26043	0
260434	0
260436	0
26045	0
26046	0
26047	0
26048	0
26049	0
26050	0
26051	0
26052	0
26053	0
26054	0
26056	0
26057	0
26058	0
26059	0
26060	0
26061	0
26063	0
26064	0
26065	0
26070	0
26071	0
26073	0
26074	0
26077	0
26083	0
26084	0
26085	0
26086	0
26088	0
26090	0
26091	0
26092	0
26093	0
26094	0
26095	0
26097	0
26098	0
26099	0
26100	0
26102	0
26103	0
26108	0
26112	0
26115	0
26118	0.0059626885807993945
26119	-6.257407657105662e-4
26121	0
26122	0
26123	0
26127	0
26128	0
26130	0
26133	0
26135	0
26136	0
26137	0
26138	0
26145	0
26146	-4.4534388989299253e-4
26147	0
2615	0
26150	0
26151	0
26152	0
26153	0
26154	0
26155	0
26156	0
26157	0
26160	0
26164	0
26166	0
26167	-0.008437841269735999
26168	0
2617	0
261726	0
261729	-0.007285451803962408
26173	0
261734	0
26175	0
2618	0
26184	0
26188	0
26189	0
2619	0
26190	0
26191	0
262	0
2620	0.0024353960529948154
26205	0
26206	0
26207	0
2621	0
26211	0
26212	0
26219	0
2622	0
26220	0
26224	0
26225	0
26226	0
26227	0
26228	0
26229	0
2623	0
26230	0
26231	0
26232	-0.0024329930278121125
26233	0
26234	0
26235	0
26238	0
26239	0
2624	0.006882876360719901
26240	0
26245	0
26246	0
26247	0
26248	0
26249	0
2625	0
26251	0
26253	0
26254	-7.286106867867224e-5
26256	0
26257	0
26258	0
2626	0.0015456376975404526
26260	0
26261	0
26262	0
26263	0
26266	0
26267	0
26268	0
26269	0
2627	0
26270	0
26271	0
26272	0
26273	0
26275	-3.4659910738651364e-4
26276	0
26277	0
26278	0
26279	0
2628	0
26280	0
26281	0
26284	0
26285	0
26286	0
26287	0
26289	0
26290	0
26291	0
26297	0
26298	-0.001590497015622342
26301	0
2631	0
2632	0
2633	-0.030100091753350083
26330	0
26333	0
26338	0
26339	0
2634	-0.006010723823803559
2635	0
26353	0
26354	0
26355	0
2637	0
2638	0
2639	0
2641	0
2642	0
2643	0.0023659417497334
2644	0.005055372182051895
2645	9.84429814138983e-4
2646	0
26468	0
26469	0
2647	0
26470	0
26471	0
26476	0
2648	0
2649	0
26492	0
26493	0
26494	0
26496	0
26499	0
265	0
2650	0.005331573922966512
26502	0
26503	0
26504	0
26505	0
26507	0
26508	0
26509	0
2651	0
26511	0
26512	0
26515	0
26517	0
26519	0
26520	0
26521	0.0048518568805394555
26523	0
26524	0
26525	0
26526	0
26528	0
26529	0
26531	0
26532	0
26538	0
26539	0
26548	0
26574	0
26575	0
26576	0
26577	0
26578	0
26579	-0.007745202451231425
2658	0
26585	-0.018547934404679164
26586	0.01172158525335136
26589	0
26595	0
266	0
2660	0
26608	0
2661	0
26610	0
2662	0
2664	0
2665	0
26658	0
26659	0
266629	0
26664	0
266655	0
266675	0
266722	0
266727	0
266743	0
266747	0
2668	0
266812	0
26689	0
2669	0
266917	0
266919	0
26692	0
266977	0
267	0
2670	-0.01881450914518562
267002	0
267012	0
26707	0
2671	0
26716	0
2672	0
2673	0.003107800034983681
2674	0
26740	0
26747	0
2675	0.00207525316361045
26750	0
26751	0
2676	0.0034654547019483304
2677	0
26775	-0.032729982047209054
26780	-0.034855581429733565
26784	-0.07176821450541515
