group_one	group_two	intersection	union	jaccard
RNAseq_female_old_adult_1	RNAseq_male_young_adult_1	1383	8468	0.16332073689182805
RNAseq_female_old_adult_1	RNAseq_male_young_adult_2	1354	8482	0.15963216222589013
RNAseq_female_old_adult_1	RNAseq_male_young_adult_3	1433	8732	0.1641090242785158
RNAseq_female_old_adult_1	RNAseq_male_young_child_1	1009	7530	0.13399734395750332
RNAseq_female_old_adult_1	RNAseq_male_young_child_2	997	7444	0.13393336915636755
RNAseq_female_old_adult_1	RNAseq_male_young_child_3	1037	7633	0.1358574610244989
RNAseq_female_old_adult_1	microarray_female_adolescent_1	1763	10129	0.17405469444170205
RNAseq_female_old_adult_1	microarray_female_adolescent_2	1568	9169	0.1710110153779038
RNAseq_female_old_adult_1	microarray_female_adolescent_3	1473	9061	0.16256483831806645
RNAseq_female_old_adult_1	microarray_female_adult_1	1932	10757	0.1796039788044994
RNAseq_female_old_adult_1	microarray_female_adult_2	1853	10328	0.17941518202943454
RNAseq_female_old_adult_1	microarray_female_adult_3	1938	10515	0.18430813124108417
RNAseq_female_old_adult_1	microarray_female_child_1	1124	7818	0.14377078536710156
RNAseq_female_old_adult_1	microarray_female_child_2	1259	8130	0.15485854858548587
RNAseq_female_old_adult_1	microarray_female_child_3	1270	8539	0.14872935940976695
RNAseq_female_old_adult_1	microarray_female_elderly_1	1584	8863	0.1787205235247659
RNAseq_female_old_adult_1	microarray_female_elderly_2	1774	9493	0.18687453913409882
RNAseq_female_old_adult_1	microarray_female_elderly_3	1762	9579	0.18394404426349306
RNAseq_female_old_adult_1	microarray_female_fetus_1	389	5489	0.07086901074877026
RNAseq_female_old_adult_1	microarray_female_fetus_2	407	5569	0.07308313880409409
RNAseq_female_old_adult_1	microarray_female_fetus_3	384	5590	0.06869409660107334
RNAseq_female_old_adult_1	microarray_female_infant_1	934	7320	0.12759562841530053
RNAseq_female_old_adult_1	microarray_female_infant_2	806	6803	0.11847714243716008
RNAseq_female_old_adult_1	microarray_female_infant_3	1078	7608	0.14169295478443744
RNAseq_female_old_adult_1	microarray_female_middle_adult_1	2077	10837	0.19165820799114147
RNAseq_female_old_adult_1	microarray_female_middle_adult_2	2284	11591	0.1970494349063929
RNAseq_female_old_adult_1	microarray_female_middle_adult_3	2356	11921	0.19763442664206024
RNAseq_female_old_adult_1	microarray_female_old_adult_1	1986	10179	0.19510757441791923
RNAseq_female_old_adult_1	microarray_female_old_adult_2	1933	10447	0.185029194984206
RNAseq_female_old_adult_1	microarray_female_old_adult_3	1923	10274	0.18717150087599765
RNAseq_female_old_adult_1	microarray_female_older_adult_1	1972	10347	0.19058664347153764
RNAseq_female_old_adult_1	microarray_female_older_adult_2	1960	10433	0.18786542701044762
RNAseq_female_old_adult_1	microarray_female_older_adult_3	2057	10737	0.19158051597280432
RNAseq_female_old_adult_1	microarray_female_young_adult_1	1814	10074	0.18006750049632717
RNAseq_female_old_adult_1	microarray_female_young_adult_2	1753	10136	0.17294790844514601
RNAseq_female_old_adult_1	microarray_female_young_adult_3	1829	10166	0.17991343694668502
RNAseq_female_old_adult_1	microarray_female_young_child_1	1218	8263	0.14740409052402276
RNAseq_female_old_adult_1	microarray_female_young_child_2	1202	8144	0.1475933202357564
RNAseq_female_old_adult_1	microarray_female_young_child_3	1290	8358	0.15434314429289303
RNAseq_female_old_adult_1	microarray_male_adolescent_1	1640	9627	0.170354212111769
RNAseq_female_old_adult_1	microarray_male_adolescent_2	1662	9543	0.17415906947500787
RNAseq_female_old_adult_1	microarray_male_adolescent_3	1595	9628	0.16566265060240964
RNAseq_female_old_adult_1	microarray_male_adult_1	1961	10363	0.1892309176879282
RNAseq_female_old_adult_1	microarray_male_adult_2	1939	10455	0.18546150167384026
RNAseq_female_old_adult_1	microarray_male_adult_3	1899	10434	0.18200115008625647
RNAseq_female_old_adult_1	microarray_male_child_1	1454	8929	0.16284018367118377
RNAseq_female_old_adult_1	microarray_male_child_2	1437	8799	0.16331401295601772
RNAseq_female_old_adult_1	microarray_male_child_3	1480	8916	0.16599371915657246
RNAseq_female_old_adult_1	microarray_male_elderly_1	1522	8670	0.17554786620530566
RNAseq_female_old_adult_1	microarray_male_elderly_2	1577	8772	0.1797765617875057
RNAseq_female_old_adult_1	microarray_male_elderly_3	1615	9124	0.17700569925471285
RNAseq_female_old_adult_1	microarray_male_fetus_1	434	5574	0.07786149982059562
RNAseq_female_old_adult_1	microarray_male_fetus_2	511	5876	0.08696392103471749
RNAseq_female_old_adult_1	microarray_male_fetus_3	391	5689	0.06872912638425031
RNAseq_female_old_adult_1	microarray_male_infant_1	1054	7903	0.13336707579400228
RNAseq_female_old_adult_1	microarray_male_infant_2	1113	7724	0.14409632314862766
RNAseq_female_old_adult_1	microarray_male_infant_3	1115	7806	0.1428388419164745
RNAseq_female_old_adult_1	microarray_male_middle_adult_1	2310	11704	0.19736842105263158
RNAseq_female_old_adult_1	microarray_male_middle_adult_2	2044	10761	0.1899451723817489
RNAseq_female_old_adult_1	microarray_male_middle_adult_3	2134	11118	0.19194099658211908
RNAseq_female_old_adult_1	microarray_male_old_adult_1	2112	10854	0.19458264234383638
RNAseq_female_old_adult_1	microarray_male_old_adult_2	1938	10182	0.19033588685916322
RNAseq_female_old_adult_1	microarray_male_old_adult_3	1910	10017	0.19067585105320956
RNAseq_female_old_adult_1	microarray_male_older_adult_1	1897	10336	0.18353328173374614
RNAseq_female_old_adult_1	microarray_male_older_adult_2	2241	11214	0.1998394863563403
RNAseq_female_old_adult_1	microarray_male_older_adult_3	2025	10608	0.19089366515837103
RNAseq_female_old_adult_1	microarray_male_young_adult_1	1921	10677	0.1799194530298773
RNAseq_female_old_adult_1	microarray_male_young_adult_2	2475	12494	0.19809508564110773
RNAseq_female_old_adult_1	microarray_male_young_adult_3	1875	10407	0.1801671951571058
RNAseq_female_old_adult_1	microarray_male_young_child_1	1433	9015	0.15895729339988907
RNAseq_female_old_adult_1	microarray_male_young_child_2	1406	8882	0.15829768070254446
RNAseq_female_old_adult_1	microarray_male_young_child_3	1506	9226	0.16323433774116627
RNAseq_female_old_adult_2	RNAseq_female_adolescent_1	1447	8678	0.16674348928324498
RNAseq_female_old_adult_2	RNAseq_female_adolescent_2	1178	8066	0.14604512769650385
RNAseq_female_old_adult_2	RNAseq_female_adolescent_3	1362	8329	0.16352503301716892
RNAseq_female_old_adult_2	RNAseq_female_adult_1	1572	9108	0.1725955204216074
RNAseq_female_old_adult_2	RNAseq_female_adult_2	1364	8591	0.1587708066581306
RNAseq_female_old_adult_2	RNAseq_female_adult_3	1481	8754	0.1691798035183916
RNAseq_female_old_adult_2	RNAseq_female_child_1	1299	8220	0.15802919708029198
RNAseq_female_old_adult_2	RNAseq_female_child_2	1065	7695	0.13840155945419103
RNAseq_female_old_adult_2	RNAseq_female_child_3	1304	8260	0.15786924939467312
RNAseq_female_old_adult_2	RNAseq_female_elderly_1	1101	7654	0.14384635484713876
RNAseq_female_old_adult_2	RNAseq_female_elderly_2	727	7999	0.09088636079509939
RNAseq_female_old_adult_2	RNAseq_female_elderly_3	752	7842	0.09589390461616934
RNAseq_female_old_adult_2	RNAseq_female_fetus_1	193	5570	0.03464991023339318
RNAseq_female_old_adult_2	RNAseq_female_fetus_2	163	5527	0.029491586755925458
RNAseq_female_old_adult_2	RNAseq_female_fetus_3	237	5643	0.04199893673577884
RNAseq_female_old_adult_2	RNAseq_female_infant_1	545	6341	0.08594858855070178
RNAseq_female_old_adult_2	RNAseq_female_infant_2	614	6548	0.09376908979841173
RNAseq_female_old_adult_2	RNAseq_female_infant_3	506	6320	0.0800632911392405
RNAseq_female_old_adult_2	RNAseq_female_middle_adult_1	1636	9679	0.16902572579811964
RNAseq_female_old_adult_2	RNAseq_female_middle_adult_2	1471	9661	0.15226167063450988
RNAseq_female_old_adult_2	RNAseq_female_middle_adult_3	1626	9431	0.17241013678294984
RNAseq_female_old_adult_2	RNAseq_female_old_adult_1	2299	7232	0.31789269911504425
RNAseq_female_old_adult_2	RNAseq_female_old_adult_2	5092	5092	1
RNAseq_female_old_adult_2	RNAseq_female_old_adult_3	2691	6926	0.38853595148714987
RNAseq_female_old_adult_2	RNAseq_female_older_adult_1	1456	8923	0.16317382046396953
RNAseq_female_old_adult_2	RNAseq_female_older_adult_2	1257	9155	0.1373020207536865
RNAseq_female_old_adult_2	RNAseq_female_older_adult_3	1474	9034	0.16316139030329865
RNAseq_female_old_adult_2	RNAseq_female_young_adult_1	1531	8962	0.17083240348136577
RNAseq_female_old_adult_2	RNAseq_female_young_adult_2	1485	9087	0.16342027071640805
RNAseq_female_old_adult_2	RNAseq_female_young_adult_3	1524	8932	0.17062248096730856
RNAseq_female_old_adult_2	RNAseq_female_young_child_1	1129	7823	0.14431803655886488
RNAseq_female_old_adult_2	RNAseq_female_young_child_2	956	7425	0.12875420875420876
RNAseq_female_old_adult_2	RNAseq_female_young_child_3	1172	8042	0.14573489181795574
RNAseq_female_old_adult_2	RNAseq_male_adolescent_1	1499	8862	0.169149176258181
RNAseq_female_old_adult_2	RNAseq_male_adolescent_2	1334	8412	0.15858297669995244
RNAseq_female_old_adult_2	RNAseq_male_adolescent_3	1499	8745	0.17141223556317897
RNAseq_female_old_adult_2	RNAseq_male_adult_1	1599	8865	0.18037225042301183
RNAseq_female_old_adult_2	RNAseq_male_adult_2	1615	8940	0.18064876957494408
RNAseq_female_old_adult_2	RNAseq_male_adult_3	1719	9111	0.1886730325979585
RNAseq_female_old_adult_2	RNAseq_male_child_1	1266	7972	0.15880582037129956
RNAseq_female_old_adult_2	RNAseq_male_child_2	1258	8022	0.1568187484417851
RNAseq_female_old_adult_2	RNAseq_male_child_3	1360	8152	0.16683022571148184
RNAseq_female_old_adult_2	RNAseq_male_elderly_1	816	6748	0.12092471843509188
RNAseq_female_old_adult_2	RNAseq_male_elderly_2	1148	7375	0.15566101694915255
RNAseq_female_old_adult_2	RNAseq_male_elderly_3	1076	7296	0.1474780701754386
RNAseq_female_old_adult_2	RNAseq_male_fetus_1	250	5757	0.04342539517109606
RNAseq_female_old_adult_2	RNAseq_male_fetus_2	230	5691	0.04041468986118433
RNAseq_female_old_adult_2	RNAseq_male_fetus_3	252	5764	0.04371963913948647
RNAseq_female_old_adult_2	RNAseq_male_infant_1	614	6587	0.0932139061788371
RNAseq_female_old_adult_2	RNAseq_male_infant_2	675	6909	0.09769865392965697
RNAseq_female_old_adult_2	RNAseq_male_infant_3	588	6627	0.08872793119058398
RNAseq_female_old_adult_2	RNAseq_male_middle_adult_1	1883	9467	0.19890144713214322
RNAseq_female_old_adult_2	RNAseq_male_middle_adult_2	1826	9273	0.19691577698695137
RNAseq_female_old_adult_2	RNAseq_male_middle_adult_3	1960	9468	0.20701309674693705
RNAseq_female_old_adult_2	RNAseq_male_old_adult_1	1475	8429	0.17499110214734845
RNAseq_female_old_adult_2	RNAseq_male_old_adult_2	1561	8429	0.185193973187804
RNAseq_female_old_adult_2	RNAseq_male_old_adult_3	1476	8344	0.1768935762224353
RNAseq_female_old_adult_2	RNAseq_male_older_adult_1	1782	9090	0.19603960396039605
RNAseq_female_old_adult_2	RNAseq_male_older_adult_2	1864	9174	0.20318290821887944
RNAseq_female_old_adult_2	RNAseq_male_older_adult_3	1765	8975	0.1966573816155989
RNAseq_female_old_adult_2	RNAseq_male_young_adult_1	1527	8977	0.17010137016820764
RNAseq_female_old_adult_2	RNAseq_male_young_adult_2	1550	8939	0.1733974717529925
RNAseq_female_old_adult_2	RNAseq_male_young_adult_3	1605	9213	0.1742103549332465
RNAseq_female_old_adult_2	RNAseq_male_young_child_1	1195	7997	0.14943103663873952
RNAseq_female_old_adult_2	RNAseq_male_young_child_2	1197	7897	0.1515765480562239
RNAseq_female_old_adult_2	RNAseq_male_young_child_3	1204	8119	0.1482941248922281
RNAseq_female_old_adult_2	microarray_female_adolescent_1	2017	10528	0.19158434650455927
RNAseq_female_old_adult_2	microarray_female_adolescent_2	1779	9611	0.18510040578503797
RNAseq_female_old_adult_2	microarray_female_adolescent_3	1678	9509	0.17646440214533599
RNAseq_female_old_adult_2	microarray_female_adult_1	2239	11103	0.2016572097631271
RNAseq_female_old_adult_2	microarray_female_adult_2	2161	10673	0.20247353134076643
RNAseq_female_old_adult_2	microarray_female_adult_3	2198	10908	0.2015034836817015
RNAseq_female_old_adult_2	microarray_female_child_1	1224	8371	0.1462190897144905
RNAseq_female_old_adult_2	microarray_female_child_2	1384	8658	0.15985215985215986
RNAseq_female_old_adult_2	microarray_female_child_3	1526	8936	0.1707699194270367
RNAseq_female_old_adult_2	microarray_female_elderly_1	1782	9318	0.1912427559562138
RNAseq_female_old_adult_2	microarray_female_elderly_2	1998	9922	0.20137069139286434
RNAseq_female_old_adult_2	microarray_female_elderly_3	1973	10021	0.19688653826963376
RNAseq_female_old_adult_2	microarray_female_fetus_1	375	6156	0.060916179337231965
RNAseq_female_old_adult_2	microarray_female_fetus_2	421	6208	0.06781572164948453
RNAseq_female_old_adult_2	microarray_female_fetus_3	424	6203	0.0683540222472997
RNAseq_female_old_adult_2	microarray_female_infant_1	1076	7831	0.13740263057080832
RNAseq_female_old_adult_2	microarray_female_infant_2	872	7390	0.11799729364005412
RNAseq_female_old_adult_2	microarray_female_infant_3	1193	8146	0.14645224650135036
RNAseq_female_old_adult_2	microarray_female_middle_adult_1	2360	11207	0.21058267154457036
RNAseq_female_old_adult_2	microarray_female_middle_adult_2	2617	11911	0.21971287045588112
RNAseq_female_old_adult_2	microarray_female_middle_adult_3	2725	12205	0.22326915198689062
RNAseq_female_old_adult_2	microarray_female_old_adult_1	2222	10596	0.20970177425443565
RNAseq_female_old_adult_2	microarray_female_old_adult_2	2237	10796	0.207206372730641
RNAseq_female_old_adult_2	microarray_female_old_adult_3	2187	10663	0.20510175372784395
RNAseq_female_old_adult_2	microarray_female_older_adult_1	2247	10725	0.2095104895104895
RNAseq_female_old_adult_2	microarray_female_older_adult_2	2215	10831	0.204505585818484
RNAseq_female_old_adult_2	microarray_female_older_adult_3	2351	11096	0.21187815428983417
RNAseq_female_old_adult_2	microarray_female_young_adult_1	2073	10468	0.1980320978219335
RNAseq_female_old_adult_2	microarray_female_young_adult_2	2054	10488	0.1958428680396644
RNAseq_female_old_adult_2	microarray_female_young_adult_3	2060	10588	0.19455987910842462
RNAseq_female_old_adult_2	microarray_female_young_child_1	1403	8731	0.16069178788225863
RNAseq_female_old_adult_2	microarray_female_young_child_2	1404	8595	0.16335078534031414
RNAseq_female_old_adult_2	microarray_female_young_child_3	1461	8840	0.16527149321266968
RNAseq_female_old_adult_2	microarray_male_adolescent_1	1942	9978	0.19462818200040088
RNAseq_female_old_adult_2	microarray_male_adolescent_2	1941	9917	0.1957245134617324
RNAseq_female_old_adult_2	microarray_male_adolescent_3	1909	9967	0.1915320557840875
RNAseq_female_old_adult_2	microarray_male_adult_1	2185	10792	0.20246478873239437
RNAseq_female_old_adult_2	microarray_male_adult_2	2217	10830	0.20470914127423823
RNAseq_female_old_adult_2	microarray_male_adult_3	2118	10868	0.19488406330511593
RNAseq_female_old_adult_2	microarray_male_child_1	1658	9378	0.17679675837065473
RNAseq_female_old_adult_2	microarray_male_child_2	1630	9259	0.17604492925801923
RNAseq_female_old_adult_2	microarray_male_child_3	1710	9339	0.1831031159653068
RNAseq_female_old_adult_2	microarray_male_elderly_1	1692	9153	0.1848574237954769
RNAseq_female_old_adult_2	microarray_male_elderly_2	1760	9242	0.19043497078554425
RNAseq_female_old_adult_2	microarray_male_elderly_3	1816	9576	0.189640768588137
RNAseq_female_old_adult_2	microarray_male_fetus_1	421	6240	0.06746794871794871
RNAseq_female_old_adult_2	microarray_male_fetus_2	526	6514	0.08074915566472214
RNAseq_female_old_adult_2	microarray_male_fetus_3	454	6279	0.07230450708711578
RNAseq_female_old_adult_2	microarray_male_infant_1	1224	8386	0.145957548294777
RNAseq_female_old_adult_2	microarray_male_infant_2	1211	8279	0.14627370455369007
RNAseq_female_old_adult_2	microarray_male_infant_3	1243	8331	0.14920177649741928
RNAseq_female_old_adult_2	microarray_male_middle_adult_1	2665	12002	0.22204632561239793
RNAseq_female_old_adult_2	microarray_male_middle_adult_2	2346	11112	0.2111231101511879
RNAseq_female_old_adult_2	microarray_male_middle_adult_3	2458	11447	0.2147287498908011
RNAseq_female_old_adult_2	microarray_male_old_adult_1	2357	11262	0.20928787071568106
RNAseq_female_old_adult_2	microarray_male_old_adult_2	2144	10629	0.20171229654718223
RNAseq_female_old_adult_2	microarray_male_old_adult_3	2122	10458	0.20290686555746798
RNAseq_female_old_adult_2	microarray_male_older_adult_1	2162	10724	0.20160387914957106
RNAseq_female_old_adult_2	microarray_male_older_adult_2	2581	11527	0.22390908302246898
RNAseq_female_old_adult_2	microarray_male_older_adult_3	2313	10973	0.210790121206598
RNAseq_female_old_adult_2	microarray_male_young_adult_1	2156	11095	0.1943217665615142
RNAseq_female_old_adult_2	microarray_male_young_adult_2	2825	12797	0.22075486442134876
RNAseq_female_old_adult_2	microarray_male_young_adult_3	2130	10805	0.19713095788986582
RNAseq_female_old_adult_2	microarray_male_young_child_1	1643	9458	0.17371537322901248
RNAseq_female_old_adult_2	microarray_male_young_child_2	1613	9328	0.17292024013722126
RNAseq_female_old_adult_2	microarray_male_young_child_3	1742	9643	0.18064917556776935
RNAseq_female_old_adult_3	RNAseq_female_adolescent_1	1303	8255	0.15784373107207753
RNAseq_female_old_adult_3	RNAseq_female_adolescent_2	1072	7605	0.14095989480604865
RNAseq_female_old_adult_3	RNAseq_female_adolescent_3	1133	7991	0.1417845075710174
RNAseq_female_old_adult_3	RNAseq_female_adult_1	1410	8703	0.16201309893140298
RNAseq_female_old_adult_3	RNAseq_female_adult_2	1261	8127	0.15516180632459703
RNAseq_female_old_adult_3	RNAseq_female_adult_3	1249	8419	0.1483549115096805
RNAseq_female_old_adult_3	RNAseq_female_child_1	1221	7731	0.15793558401241753
RNAseq_female_old_adult_3	RNAseq_female_child_2	1029	7164	0.14363484087102177
RNAseq_female_old_adult_3	RNAseq_female_child_3	1227	7770	0.15791505791505792
RNAseq_female_old_adult_3	RNAseq_female_elderly_1	1007	7181	0.1402311655758251
RNAseq_female_old_adult_3	RNAseq_female_elderly_2	681	7478	0.0910671302487296
RNAseq_female_old_adult_3	RNAseq_female_elderly_3	581	7446	0.07802847166263766
RNAseq_female_old_adult_3	RNAseq_female_fetus_1	172	5024	0.034235668789808917
RNAseq_female_old_adult_3	RNAseq_female_fetus_2	153	4970	0.030784708249496983
RNAseq_female_old_adult_3	RNAseq_female_fetus_3	202	5111	0.039522598317354725
RNAseq_female_old_adult_3	RNAseq_female_infant_1	551	5768	0.09552704576976422
RNAseq_female_old_adult_3	RNAseq_female_infant_2	568	6027	0.09424257507881201
RNAseq_female_old_adult_3	RNAseq_female_infant_3	484	5775	0.0838095238095238
RNAseq_female_old_adult_3	RNAseq_female_middle_adult_1	1547	9201	0.16813389848929464
RNAseq_female_old_adult_3	RNAseq_female_middle_adult_2	1493	9072	0.16457231040564374
RNAseq_female_old_adult_3	RNAseq_female_middle_adult_3	1315	9175	0.14332425068119892
RNAseq_female_old_adult_3	RNAseq_female_old_adult_1	2105	6859	0.3068960489867328
RNAseq_female_old_adult_3	RNAseq_female_old_adult_2	2691	6926	0.38853595148714987
RNAseq_female_old_adult_3	RNAseq_female_old_adult_3	4525	4525	1
RNAseq_female_old_adult_3	RNAseq_female_older_adult_1	1254	8558	0.14652956298200515
RNAseq_female_old_adult_3	RNAseq_female_older_adult_2	1296	8549	0.15159667797403206
RNAseq_female_old_adult_3	RNAseq_female_older_adult_3	1087	8854	0.12276936977637226
RNAseq_female_old_adult_3	RNAseq_female_young_adult_1	1317	8609	0.1529794401208038
RNAseq_female_old_adult_3	RNAseq_female_young_adult_2	1378	8627	0.15973107685174454
RNAseq_female_old_adult_3	RNAseq_female_young_adult_3	1324	8565	0.1545826036193812
RNAseq_female_old_adult_3	RNAseq_female_young_child_1	1008	7377	0.13664091093940625
RNAseq_female_old_adult_3	RNAseq_female_young_child_2	863	6951	0.12415479787080995
RNAseq_female_old_adult_3	RNAseq_female_young_child_3	1072	7575	0.14151815181518151
RNAseq_female_old_adult_3	RNAseq_male_adolescent_1	1311	8483	0.15454438288341388
RNAseq_female_old_adult_3	RNAseq_male_adolescent_2	1200	7979	0.15039478631407444
RNAseq_female_old_adult_3	RNAseq_male_adolescent_3	1341	8336	0.16086852207293667
RNAseq_female_old_adult_3	RNAseq_male_adult_1	1391	8506	0.16353162473548083
RNAseq_female_old_adult_3	RNAseq_male_adult_2	1410	8578	0.16437397994870598
RNAseq_female_old_adult_3	RNAseq_male_adult_3	1511	8752	0.17264625228519195
RNAseq_female_old_adult_3	RNAseq_male_child_1	1138	7533	0.15106863135536971
RNAseq_female_old_adult_3	RNAseq_male_child_2	1094	7619	0.14358839742748392
RNAseq_female_old_adult_3	RNAseq_male_child_3	1212	7733	0.15673089357299883
RNAseq_female_old_adult_3	RNAseq_male_elderly_1	728	6269	0.11612697399904291
RNAseq_female_old_adult_3	RNAseq_male_elderly_2	996	6960	0.14310344827586208
RNAseq_female_old_adult_3	RNAseq_male_elderly_3	950	6855	0.13858497447118892
RNAseq_female_old_adult_3	RNAseq_male_fetus_1	242	5198	0.046556367833782225
RNAseq_female_old_adult_3	RNAseq_male_fetus_2	227	5127	0.04427540472010923
RNAseq_female_old_adult_3	RNAseq_male_fetus_3	238	5211	0.04567261562080215
RNAseq_female_old_adult_3	RNAseq_male_infant_1	610	6024	0.10126162018592297
RNAseq_female_old_adult_3	RNAseq_male_infant_2	659	6358	0.10364894620949984
RNAseq_female_old_adult_3	RNAseq_male_infant_3	557	6091	0.09144639632244295
RNAseq_female_old_adult_3	RNAseq_male_middle_adult_1	1681	9102	0.18468468468468469
RNAseq_female_old_adult_3	RNAseq_male_middle_adult_2	1648	8884	0.1855020261143629
RNAseq_female_old_adult_3	RNAseq_male_middle_adult_3	1720	9141	0.18816322065419538
RNAseq_female_old_adult_3	RNAseq_male_old_adult_1	1376	7961	0.17284260771259893
RNAseq_female_old_adult_3	RNAseq_male_old_adult_2	1380	8043	0.17157776948899664
RNAseq_female_old_adult_3	RNAseq_male_old_adult_3	1363	7890	0.17275031685678074
RNAseq_female_old_adult_3	RNAseq_male_older_adult_1	1629	8676	0.18775933609958506
RNAseq_female_old_adult_3	RNAseq_male_older_adult_2	1673	8798	0.190156853830416
RNAseq_female_old_adult_3	RNAseq_male_older_adult_3	1682	8491	0.19809209751501589
RNAseq_female_old_adult_3	RNAseq_male_young_adult_1	1377	8560	0.16086448598130842
RNAseq_female_old_adult_3	RNAseq_male_young_adult_2	1391	8531	0.16305239713984293
RNAseq_female_old_adult_3	RNAseq_male_young_adult_3	1420	8831	0.160797191711018
RNAseq_female_old_adult_3	RNAseq_male_young_child_1	1066	7559	0.14102394496626539
RNAseq_female_old_adult_3	RNAseq_male_young_child_2	1061	7466	0.14211090275917493
RNAseq_female_old_adult_3	RNAseq_male_young_child_3	1118	7638	0.1463733961770097
RNAseq_female_old_adult_3	microarray_female_adolescent_1	1813	10165	0.17835710772257748
RNAseq_female_old_adult_3	microarray_female_adolescent_2	1561	9262	0.16853811271863528
RNAseq_female_old_adult_3	microarray_female_adolescent_3	1511	9109	0.16587989900098804
RNAseq_female_old_adult_3	microarray_female_adult_1	2010	10765	0.18671620993961913
RNAseq_female_old_adult_3	microarray_female_adult_2	1933	10334	0.18705244822914652
RNAseq_female_old_adult_3	microarray_female_adult_3	1984	10555	0.1879677877783041
RNAseq_female_old_adult_3	microarray_female_child_1	1127	7901	0.1426401721301101
RNAseq_female_old_adult_3	microarray_female_child_2	1256	8219	0.1528166443606278
RNAseq_female_old_adult_3	microarray_female_child_3	1341	8554	0.15676876315174187
RNAseq_female_old_adult_3	microarray_female_elderly_1	1585	8948	0.17713455520786767
RNAseq_female_old_adult_3	microarray_female_elderly_2	1729	9624	0.17965502909393183
RNAseq_female_old_adult_3	microarray_female_elderly_3	1730	9697	0.178405692482211
RNAseq_female_old_adult_3	microarray_female_fetus_1	336	5628	0.05970149253731343
RNAseq_female_old_adult_3	microarray_female_fetus_2	401	5661	0.07083554142377672
RNAseq_female_old_adult_3	microarray_female_fetus_3	383	5677	0.06746521049850274
RNAseq_female_old_adult_3	microarray_female_infant_1	968	7372	0.13130765056972327
RNAseq_female_old_adult_3	microarray_female_infant_2	820	6875	0.11927272727272727
RNAseq_female_old_adult_3	microarray_female_infant_3	1114	7658	0.1454687908069992
RNAseq_female_old_adult_3	microarray_female_middle_adult_1	2103	10897	0.1929888960264293
RNAseq_female_old_adult_3	microarray_female_middle_adult_2	2320	11641	0.19929559316209947
RNAseq_female_old_adult_3	microarray_female_middle_adult_3	2425	11938	0.20313285307421677
RNAseq_female_old_adult_3	microarray_female_old_adult_1	1953	10298	0.18964847543212274
RNAseq_female_old_adult_3	microarray_female_old_adult_2	1988	10478	0.18973086466882993
RNAseq_female_old_adult_3	microarray_female_old_adult_3	1942	10341	0.18779615124262644
RNAseq_female_old_adult_3	microarray_female_older_adult_1	2012	10393	0.19359184066198404
RNAseq_female_old_adult_3	microarray_female_older_adult_2	2006	10473	0.1915401508641268
RNAseq_female_old_adult_3	microarray_female_older_adult_3	2104	10776	0.19524870081662954
RNAseq_female_old_adult_3	microarray_female_young_adult_1	1800	10174	0.17692156477295065
RNAseq_female_old_adult_3	microarray_female_young_adult_2	1773	10202	0.1737894530484219
RNAseq_female_old_adult_3	microarray_female_young_adult_3	1811	10270	0.17633885102239533
RNAseq_female_old_adult_3	microarray_female_young_child_1	1258	8309	0.15140209411481526
RNAseq_female_old_adult_3	microarray_female_young_child_2	1213	8219	0.14758486433872733
RNAseq_female_old_adult_3	microarray_female_young_child_3	1334	8400	0.15880952380952382
RNAseq_female_old_adult_3	microarray_male_adolescent_1	1683	9670	0.17404343329886246
RNAseq_female_old_adult_3	microarray_male_adolescent_2	1718	9573	0.17946307322678368
RNAseq_female_old_adult_3	microarray_male_adolescent_3	1675	9634	0.1738634004567158
RNAseq_female_old_adult_3	microarray_male_adult_1	1931	10479	0.1842733085218055
RNAseq_female_old_adult_3	microarray_male_adult_2	1977	10503	0.1882319337332191
RNAseq_female_old_adult_3	microarray_male_adult_3	1954	10465	0.18671763019589108
RNAseq_female_old_adult_3	microarray_male_child_1	1455	9014	0.16141557577102286
RNAseq_female_old_adult_3	microarray_male_child_2	1430	8892	0.1608187134502924
RNAseq_female_old_adult_3	microarray_male_child_3	1486	8996	0.16518452645620277
RNAseq_female_old_adult_3	microarray_male_elderly_1	1559	8719	0.17880490881981878
RNAseq_female_old_adult_3	microarray_male_elderly_2	1586	8849	0.17922929144536107
RNAseq_female_old_adult_3	microarray_male_elderly_3	1641	9184	0.17868031358885017
RNAseq_female_old_adult_3	microarray_male_fetus_1	375	5719	0.06557090400419653
RNAseq_female_old_adult_3	microarray_male_fetus_2	481	5992	0.08027369826435247
RNAseq_female_old_adult_3	microarray_male_fetus_3	399	5767	0.06918675221085487
RNAseq_female_old_adult_3	microarray_male_infant_1	1090	7953	0.13705519929586318
RNAseq_female_old_adult_3	microarray_male_infant_2	1103	7820	0.14104859335038364
RNAseq_female_old_adult_3	microarray_male_infant_3	1119	7888	0.14186105476673427
RNAseq_female_old_adult_3	microarray_male_middle_adult_1	2372	11728	0.20225102319236016
RNAseq_female_old_adult_3	microarray_male_middle_adult_2	2093	10798	0.19383219114650863
RNAseq_female_old_adult_3	microarray_male_middle_adult_3	2196	11142	0.19709208400646203
RNAseq_female_old_adult_3	microarray_male_old_adult_1	2093	10959	0.19098457888493475
RNAseq_female_old_adult_3	microarray_male_old_adult_2	1948	10258	0.18990056541236108
