group_one	group_two	intersection	union	jaccard
RNAseq_female_fetus_1	RNAseq_female_adolescent_3	243	5256	0.046232876712328765
RNAseq_female_fetus_1	RNAseq_female_adult_1	258	6108	0.04223968565815324
RNAseq_female_fetus_1	RNAseq_female_adult_2	256	5686	0.04502286317270489
RNAseq_female_fetus_1	RNAseq_female_adult_3	254	5732	0.04431263084438242
RNAseq_female_fetus_1	RNAseq_female_child_1	235	4924	0.04772542648253453
RNAseq_female_fetus_1	RNAseq_female_child_2	183	4239	0.043170559094125975
RNAseq_female_fetus_1	RNAseq_female_child_3	231	5045	0.04578790882061447
RNAseq_female_fetus_1	RNAseq_female_elderly_1	207	4227	0.048970901348474094
RNAseq_female_fetus_1	RNAseq_female_elderly_2	211	4482	0.047077197679607316
RNAseq_female_fetus_1	RNAseq_female_elderly_3	195	4296	0.04539106145251397
RNAseq_female_fetus_1	RNAseq_female_fetus_1	701	701	1
RNAseq_female_fetus_1	RNAseq_female_fetus_2	293	1128	0.25975177304964536
RNAseq_female_fetus_1	RNAseq_female_fetus_3	427	1125	0.37955555555555553
RNAseq_female_fetus_1	RNAseq_female_infant_1	139	2439	0.056990569905699055
RNAseq_female_fetus_1	RNAseq_female_infant_2	178	2622	0.06788710907704043
RNAseq_female_fetus_1	RNAseq_female_infant_3	156	2511	0.06212664277180406
RNAseq_female_fetus_1	RNAseq_female_middle_adult_1	228	6731	0.033873124350022286
RNAseq_female_fetus_1	RNAseq_female_middle_adult_2	233	6555	0.03554538520213577
RNAseq_female_fetus_1	RNAseq_female_middle_adult_3	234	6528	0.035845588235294115
RNAseq_female_fetus_1	RNAseq_female_old_adult_1	221	5150	0.0429126213592233
RNAseq_female_fetus_1	RNAseq_female_old_adult_2	225	5735	0.03923278116826504
RNAseq_female_fetus_1	RNAseq_female_old_adult_3	217	5144	0.042185069984447904
RNAseq_female_fetus_1	RNAseq_female_older_adult_1	242	5740	0.0421602787456446
RNAseq_female_fetus_1	RNAseq_female_older_adult_2	249	5704	0.04365357643758766
RNAseq_female_fetus_1	RNAseq_female_older_adult_3	247	5755	0.04291920069504779
RNAseq_female_fetus_1	RNAseq_female_young_adult_1	261	5838	0.044707091469681395
RNAseq_female_fetus_1	RNAseq_female_young_adult_2	273	5880	0.04642857142857143
RNAseq_female_fetus_1	RNAseq_female_young_adult_3	273	5818	0.04692334135441732
RNAseq_female_fetus_1	RNAseq_female_young_child_1	244	4592	0.05313588850174216
RNAseq_female_fetus_1	RNAseq_female_young_child_2	190	3961	0.047967684928048475
RNAseq_female_fetus_1	RNAseq_female_young_child_3	223	4947	0.04507782494441075
RNAseq_female_fetus_1	RNAseq_male_adolescent_1	255	5892	0.043279022403258656
RNAseq_female_fetus_1	RNAseq_male_adolescent_2	243	5277	0.04604889141557703
RNAseq_female_fetus_1	RNAseq_male_adolescent_3	240	5892	0.04073319755600815
RNAseq_female_fetus_1	RNAseq_male_adult_1	256	6042	0.042370076133730554
RNAseq_female_fetus_1	RNAseq_male_adult_2	252	6061	0.041577297475664084
RNAseq_female_fetus_1	RNAseq_male_adult_3	232	6285	0.036913285600636433
RNAseq_female_fetus_1	RNAseq_male_child_1	224	4776	0.04690117252931323
RNAseq_female_fetus_1	RNAseq_male_child_2	234	4912	0.04763843648208469
RNAseq_female_fetus_1	RNAseq_male_child_3	273	5071	0.053835535397357526
RNAseq_female_fetus_1	RNAseq_male_elderly_1	161	2977	0.054081289889150154
RNAseq_female_fetus_1	RNAseq_male_elderly_2	184	4062	0.04529788281634663
RNAseq_female_fetus_1	RNAseq_male_elderly_3	161	3946	0.04080081094779524
RNAseq_female_fetus_1	RNAseq_male_fetus_1	306	1452	0.21074380165289255
RNAseq_female_fetus_1	RNAseq_male_fetus_2	255	1460	0.17465753424657535
RNAseq_female_fetus_1	RNAseq_male_fetus_3	379	1299	0.29176289453425713
RNAseq_female_fetus_1	RNAseq_male_infant_1	166	2946	0.05634758995247793
RNAseq_female_fetus_1	RNAseq_male_infant_2	210	3220	0.06521739130434782
RNAseq_female_fetus_1	RNAseq_male_infant_3	161	2861	0.056274030059419784
RNAseq_female_fetus_1	RNAseq_male_middle_adult_1	241	6701	0.035964781375914044
RNAseq_female_fetus_1	RNAseq_male_middle_adult_2	258	6558	0.039341262580054895
RNAseq_female_fetus_1	RNAseq_male_middle_adult_3	260	6899	0.037686621249456445
RNAseq_female_fetus_1	RNAseq_male_old_adult_1	232	5434	0.042694147957305854
RNAseq_female_fetus_1	RNAseq_male_old_adult_2	213	5442	0.03914002205071665
RNAseq_female_fetus_1	RNAseq_male_old_adult_3	224	5402	0.04146612365790448
RNAseq_female_fetus_1	RNAseq_male_older_adult_1	249	6357	0.039169419537517694
RNAseq_female_fetus_1	RNAseq_male_older_adult_2	264	6450	0.04093023255813953
RNAseq_female_fetus_1	RNAseq_male_older_adult_3	235	6124	0.0383736120182887
RNAseq_female_fetus_1	RNAseq_male_young_adult_1	269	5879	0.045756080966150706
RNAseq_female_fetus_1	RNAseq_male_young_adult_2	270	5990	0.045075125208681135
RNAseq_female_fetus_1	RNAseq_male_young_adult_3	286	6095	0.04692370795734208
RNAseq_female_fetus_1	RNAseq_male_young_child_1	228	4602	0.04954367666232073
RNAseq_female_fetus_1	RNAseq_male_young_child_2	228	4350	0.05241379310344828
RNAseq_female_fetus_1	RNAseq_male_young_child_3	238	4753	0.050073637702503684
RNAseq_female_fetus_1	microarray_female_adolescent_1	266	6922	0.038428199942213234
RNAseq_female_fetus_1	microarray_female_adolescent_2	295	7206	0.04093810713294477
RNAseq_female_fetus_1	microarray_female_adolescent_3	277	6697	0.04136180379274302
RNAseq_female_fetus_1	microarray_female_adult_1	297	8337	0.035624325296869375
RNAseq_female_fetus_1	microarray_female_adult_2	317	8517	0.03721967829047787
RNAseq_female_fetus_1	microarray_female_adult_3	323	8528	0.037875234521575984
RNAseq_female_fetus_1	microarray_female_child_1	253	5251	0.04818129880022853
RNAseq_female_fetus_1	microarray_female_child_2	226	5789	0.03903955778200035
RNAseq_female_fetus_1	microarray_female_child_3	257	6301	0.04078717663862879
RNAseq_female_fetus_1	microarray_female_elderly_1	282	7051	0.0399943270458091
RNAseq_female_fetus_1	microarray_female_elderly_2	279	7552	0.03694385593220339
RNAseq_female_fetus_1	microarray_female_elderly_3	291	7534	0.0386249004512875
RNAseq_female_fetus_1	microarray_female_fetus_1	311	2592	0.11998456790123457
RNAseq_female_fetus_1	microarray_female_fetus_2	313	2634	0.11883067577828398
RNAseq_female_fetus_1	microarray_female_fetus_3	313	2350	0.13319148936170214
RNAseq_female_fetus_1	microarray_female_infant_1	235	4985	0.04714142427281846
RNAseq_female_fetus_1	microarray_female_infant_2	225	4779	0.047080979284369114
RNAseq_female_fetus_1	microarray_female_infant_3	237	5390	0.04397031539888683
RNAseq_female_fetus_1	microarray_female_middle_adult_1	303	8585	0.03529411764705882
RNAseq_female_fetus_1	microarray_female_middle_adult_2	331	8720	0.037958715596330274
RNAseq_female_fetus_1	microarray_female_middle_adult_3	302	8727	0.034605248080669185
RNAseq_female_fetus_1	microarray_female_old_adult_1	290	8136	0.035644051130776795
RNAseq_female_fetus_1	microarray_female_old_adult_2	296	8203	0.03608435938071437
RNAseq_female_fetus_1	microarray_female_old_adult_3	307	8541	0.03594426882098115
RNAseq_female_fetus_1	microarray_female_older_adult_1	336	8418	0.039914468995010693
RNAseq_female_fetus_1	microarray_female_older_adult_2	341	10013	0.034055727554179564
RNAseq_female_fetus_1	microarray_female_older_adult_3	301	8443	0.03565083501125192
RNAseq_female_fetus_1	microarray_female_young_adult_1	397	10690	0.037137511693171185
RNAseq_female_fetus_1	microarray_female_young_adult_2	332	8219	0.040394208541185056
RNAseq_female_fetus_1	microarray_female_young_adult_3	331	8036	0.04118964659034345
RNAseq_female_fetus_1	microarray_female_young_child_1	271	6034	0.04491216440172357
RNAseq_female_fetus_1	microarray_female_young_child_2	253	6173	0.040984934391705814
RNAseq_female_fetus_1	microarray_female_young_child_3	253	6294	0.0401970130282809
RNAseq_female_fetus_1	microarray_male_adolescent_1	294	7252	0.04054054054054054
RNAseq_female_fetus_1	microarray_male_adolescent_2	294	7753	0.03792080484973558
RNAseq_female_fetus_1	microarray_male_adolescent_3	360	9933	0.036242826940501356
RNAseq_female_fetus_1	microarray_male_adult_1	370	10833	0.034154897073756116
RNAseq_female_fetus_1	microarray_male_adult_2	392	10774	0.03638388713569705
RNAseq_female_fetus_1	microarray_male_adult_3	332	8672	0.038284132841328415
RNAseq_female_fetus_1	microarray_male_child_1	463	12772	0.03625117444409646
RNAseq_female_fetus_1	microarray_male_child_2	265	6671	0.03972417928346575
RNAseq_female_fetus_1	microarray_male_child_3	262	7054	0.03714204706549475
RNAseq_female_fetus_1	microarray_male_elderly_1	258	6511	0.03962524957763784
RNAseq_female_fetus_1	microarray_male_elderly_2	252	6837	0.036858271171566474
RNAseq_female_fetus_1	microarray_male_elderly_3	275	7345	0.037440435670524165
RNAseq_female_fetus_1	microarray_male_fetus_1	306	2748	0.11135371179039301
RNAseq_female_fetus_1	microarray_male_fetus_2	268	3010	0.08903654485049833
RNAseq_female_fetus_1	microarray_male_fetus_3	253	2722	0.09294636296840558
RNAseq_female_fetus_1	microarray_male_infant_1	255	5646	0.04516471838469713
RNAseq_female_fetus_1	microarray_male_infant_2	229	5704	0.04014726507713885
RNAseq_female_fetus_1	microarray_male_infant_3	244	6021	0.040524829762497924
RNAseq_female_fetus_1	microarray_male_middle_adult_1	343	8972	0.03823004904146233
RNAseq_female_fetus_1	microarray_male_middle_adult_2	364	9567	0.03804745479251594
RNAseq_female_fetus_1	microarray_male_middle_adult_3	363	9737	0.03728047653281298
RNAseq_female_fetus_1	microarray_male_old_adult_1	326	8756	0.03723161260849703
RNAseq_female_fetus_1	microarray_male_old_adult_2	292	8100	0.036049382716049384
RNAseq_female_fetus_1	microarray_male_old_adult_3	272	8056	0.033763654419066536
RNAseq_female_fetus_1	microarray_male_older_adult_1	364	10698	0.03402505141147878
RNAseq_female_fetus_1	microarray_male_older_adult_2	303	9062	0.03343632752151843
RNAseq_female_fetus_1	microarray_male_older_adult_3	303	8575	0.03533527696793003
RNAseq_female_fetus_1	microarray_male_young_adult_1	336	8289	0.040535649656170826
RNAseq_female_fetus_1	microarray_male_young_adult_2	334	8301	0.040236116130586676
RNAseq_female_fetus_1	microarray_male_young_adult_3	337	8086	0.041676972545139745
RNAseq_female_fetus_1	microarray_male_young_child_1	278	6841	0.04063733372313989
RNAseq_female_fetus_1	microarray_male_young_child_2	299	6633	0.04507764209256747
RNAseq_female_fetus_1	microarray_male_young_child_3	285	7040	0.040482954545454544
RNAseq_female_fetus_2	RNAseq_female_adolescent_1	266	5658	0.04701307882644044
RNAseq_female_fetus_2	RNAseq_female_adolescent_2	229	4681	0.0489211706900235
RNAseq_female_fetus_2	RNAseq_female_adolescent_3	244	5274	0.04626469472885855
RNAseq_female_fetus_2	RNAseq_female_adult_1	275	6110	0.045008183306055646
RNAseq_female_fetus_2	RNAseq_female_adult_2	256	5705	0.044872918492550394
RNAseq_female_fetus_2	RNAseq_female_adult_3	256	5749	0.04452948338841538
RNAseq_female_fetus_2	RNAseq_female_child_1	222	4956	0.044794188861985475
RNAseq_female_fetus_2	RNAseq_female_child_2	187	4254	0.04395862717442407
RNAseq_female_fetus_2	RNAseq_female_child_3	224	5071	0.044172746992703606
RNAseq_female_fetus_2	RNAseq_female_elderly_1	222	4231	0.052469865280075634
RNAseq_female_fetus_2	RNAseq_female_elderly_2	206	4506	0.04571682201509099
RNAseq_female_fetus_2	RNAseq_female_elderly_3	192	4318	0.0444650301065308
RNAseq_female_fetus_2	RNAseq_female_fetus_1	293	1128	0.25975177304964536
RNAseq_female_fetus_2	RNAseq_female_fetus_2	720	720	1
RNAseq_female_fetus_2	RNAseq_female_fetus_3	418	1153	0.36253252385082396
RNAseq_female_fetus_2	RNAseq_female_infant_1	130	2467	0.0526955816781516
RNAseq_female_fetus_2	RNAseq_female_infant_2	151	2668	0.056596701649175414
RNAseq_female_fetus_2	RNAseq_female_infant_3	153	2533	0.06040268456375839
RNAseq_female_fetus_2	RNAseq_female_middle_adult_1	251	6727	0.03731232347257321
RNAseq_female_fetus_2	RNAseq_female_middle_adult_2	252	6555	0.038443935926773455
RNAseq_female_fetus_2	RNAseq_female_middle_adult_3	254	6527	0.03891527501149073
RNAseq_female_fetus_2	RNAseq_female_old_adult_1	207	5183	0.03993825969515725
RNAseq_female_fetus_2	RNAseq_female_old_adult_2	263	5716	0.046011196641007696
RNAseq_female_fetus_2	RNAseq_female_old_adult_3	228	5152	0.04425465838509317
RNAseq_female_fetus_2	RNAseq_female_older_adult_1	242	5759	0.04202118423337385
RNAseq_female_fetus_2	RNAseq_female_older_adult_2	234	5738	0.04078075984663646
RNAseq_female_fetus_2	RNAseq_female_older_adult_3	226	5795	0.03899913718723037
RNAseq_female_fetus_2	RNAseq_female_young_adult_1	248	5870	0.04224872231686542
RNAseq_female_fetus_2	RNAseq_female_young_adult_2	257	5915	0.04344885883347422
RNAseq_female_fetus_2	RNAseq_female_young_adult_3	260	5850	0.044444444444444446
RNAseq_female_fetus_2	RNAseq_female_young_child_1	250	4605	0.05428881650380022
RNAseq_female_fetus_2	RNAseq_female_young_child_2	201	3969	0.050642479213907785
RNAseq_female_fetus_2	RNAseq_female_young_child_3	234	4955	0.04722502522704339
RNAseq_female_fetus_2	RNAseq_male_adolescent_1	264	5902	0.044730599796679094
RNAseq_female_fetus_2	RNAseq_male_adolescent_2	249	5290	0.04706994328922495
RNAseq_female_fetus_2	RNAseq_male_adolescent_3	246	5905	0.04165961049957663
RNAseq_female_fetus_2	RNAseq_male_adult_1	258	6059	0.04258128404027067
RNAseq_female_fetus_2	RNAseq_male_adult_2	263	6069	0.043334981051244024
RNAseq_female_fetus_2	RNAseq_male_adult_3	248	6288	0.039440203562340966
RNAseq_female_fetus_2	RNAseq_male_child_1	232	4787	0.04846459160225611
RNAseq_female_fetus_2	RNAseq_male_child_2	260	4905	0.053007135575942915
RNAseq_female_fetus_2	RNAseq_male_child_3	261	5102	0.05115640925127401
RNAseq_female_fetus_2	RNAseq_male_elderly_1	148	3009	0.04918577600531738
RNAseq_female_fetus_2	RNAseq_male_elderly_2	172	4093	0.04202296603957977
RNAseq_female_fetus_2	RNAseq_male_elderly_3	164	3962	0.04139323573952549
RNAseq_female_fetus_2	RNAseq_male_fetus_1	256	1521	0.168310322156476
RNAseq_female_fetus_2	RNAseq_male_fetus_2	388	1346	0.28826151560178304
RNAseq_female_fetus_2	RNAseq_male_fetus_3	381	1316	0.28951367781155013
RNAseq_female_fetus_2	RNAseq_male_infant_1	176	2955	0.05956006768189509
RNAseq_female_fetus_2	RNAseq_male_infant_2	191	3258	0.05862492326580725
RNAseq_female_fetus_2	RNAseq_male_infant_3	147	2894	0.05079474775397374
RNAseq_female_fetus_2	RNAseq_male_middle_adult_1	243	6718	0.0361714796070259
RNAseq_female_fetus_2	RNAseq_male_middle_adult_2	261	6574	0.03970185579555826
RNAseq_female_fetus_2	RNAseq_male_middle_adult_3	261	6917	0.03773312129535926
RNAseq_female_fetus_2	RNAseq_male_old_adult_1	226	5459	0.04139952372229346
RNAseq_female_fetus_2	RNAseq_male_old_adult_2	230	5444	0.04224834680382072
RNAseq_female_fetus_2	RNAseq_male_old_adult_3	225	5420	0.04151291512915129
RNAseq_female_fetus_2	RNAseq_male_older_adult_1	231	6394	0.0361276196434157
RNAseq_female_fetus_2	RNAseq_male_older_adult_2	242	6491	0.03728239100292713
RNAseq_female_fetus_2	RNAseq_male_older_adult_3	227	6151	0.036904568362867825
RNAseq_female_fetus_2	RNAseq_male_young_adult_1	277	5890	0.04702886247877759
RNAseq_female_fetus_2	RNAseq_male_young_adult_2	275	6004	0.045802798134576946
RNAseq_female_fetus_2	RNAseq_male_young_adult_3	285	6115	0.04660670482420278
RNAseq_female_fetus_2	RNAseq_male_young_child_1	208	4641	0.04481792717086835
RNAseq_female_fetus_2	RNAseq_male_young_child_2	216	4381	0.049303811915087876
RNAseq_female_fetus_2	RNAseq_male_young_child_3	249	4761	0.05229993698802773
RNAseq_female_fetus_2	microarray_female_adolescent_1	260	6947	0.03742622714840939
RNAseq_female_fetus_2	microarray_female_adolescent_2	301	7219	0.04169552569607979
RNAseq_female_fetus_2	microarray_female_adolescent_3	274	6719	0.04077987795802947
RNAseq_female_fetus_2	microarray_female_adult_1	341	8312	0.04102502406159769
RNAseq_female_fetus_2	microarray_female_adult_2	354	8499	0.04165195905400635
RNAseq_female_fetus_2	microarray_female_adult_3	350	8520	0.04107981220657277
RNAseq_female_fetus_2	microarray_female_child_1	220	5303	0.04148595134829342
RNAseq_female_fetus_2	microarray_female_child_2	243	5791	0.04196166465204628
RNAseq_female_fetus_2	microarray_female_child_3	249	6328	0.039348925410872315
RNAseq_female_fetus_2	microarray_female_elderly_1	282	7070	0.039886845827439885
RNAseq_female_fetus_2	microarray_female_elderly_2	280	7570	0.036988110964332896
RNAseq_female_fetus_2	microarray_female_elderly_3	281	7563	0.037154568293005424
RNAseq_female_fetus_2	microarray_female_fetus_1	298	2624	0.11356707317073171
RNAseq_female_fetus_2	microarray_female_fetus_2	300	2666	0.11252813203300825
RNAseq_female_fetus_2	microarray_female_fetus_3	317	2365	0.13403805496828752
RNAseq_female_fetus_2	microarray_female_infant_1	242	4997	0.04842905743446067
RNAseq_female_fetus_2	microarray_female_infant_2	229	4794	0.04776804338756779
RNAseq_female_fetus_2	microarray_female_infant_3	233	5413	0.04304452244596342
RNAseq_female_fetus_2	microarray_female_middle_adult_1	287	8620	0.033294663573085845
RNAseq_female_fetus_2	microarray_female_middle_adult_2	325	8745	0.037164093767867355
RNAseq_female_fetus_2	microarray_female_middle_adult_3	319	8729	0.036544850498338874
RNAseq_female_fetus_2	microarray_female_old_adult_1	316	8129	0.038873170131627506
RNAseq_female_fetus_2	microarray_female_old_adult_2	322	8196	0.03928745729624207
RNAseq_female_fetus_2	microarray_female_old_adult_3	316	8551	0.036954742135422755
RNAseq_female_fetus_2	microarray_female_older_adult_1	319	8454	0.03773361722261651
RNAseq_female_fetus_2	microarray_female_older_adult_2	350	10023	0.0349196847251322
RNAseq_female_fetus_2	microarray_female_older_adult_3	303	8460	0.035815602836879436
RNAseq_female_fetus_2	microarray_female_young_adult_1	403	10703	0.03765299448752686
RNAseq_female_fetus_2	microarray_female_young_adult_2	322	8248	0.03903976721629486
RNAseq_female_fetus_2	microarray_female_young_adult_3	321	8065	0.0398016119032858
RNAseq_female_fetus_2	microarray_female_young_child_1	271	6053	0.04477118784074013
RNAseq_female_fetus_2	microarray_female_young_child_2	277	6168	0.044909208819714656
RNAseq_female_fetus_2	microarray_female_young_child_3	258	6308	0.0409004438807863
RNAseq_female_fetus_2	microarray_male_adolescent_1	314	7251	0.04330437181078472
RNAseq_female_fetus_2	microarray_male_adolescent_2	302	7764	0.03889747552807831
RNAseq_female_fetus_2	microarray_male_adolescent_3	377	9935	0.037946653246099644
RNAseq_female_fetus_2	microarray_male_adult_1	390	10832	0.03600443131462334
RNAseq_female_fetus_2	microarray_male_adult_2	412	10773	0.038243757542003154
RNAseq_female_fetus_2	microarray_male_adult_3	345	8678	0.03975570407928094
RNAseq_female_fetus_2	microarray_male_child_1	470	12784	0.03676470588235294
RNAseq_female_fetus_2	microarray_male_child_2	281	6674	0.04210368594546
RNAseq_female_fetus_2	microarray_male_child_3	253	7082	0.03572437164642756
RNAseq_female_fetus_2	microarray_male_elderly_1	273	6515	0.04190330007674597
RNAseq_female_fetus_2	microarray_male_elderly_2	268	6840	0.0391812865497076
RNAseq_female_fetus_2	microarray_male_elderly_3	281	7358	0.03818972546887741
RNAseq_female_fetus_2	microarray_male_fetus_1	299	2774	0.10778658976207642
RNAseq_female_fetus_2	microarray_male_fetus_2	268	3029	0.08847804555959063
RNAseq_female_fetus_2	microarray_male_fetus_3	287	2707	0.1060214259327669
RNAseq_female_fetus_2	microarray_male_infant_1	263	5657	0.04649107300689411
RNAseq_female_fetus_2	microarray_male_infant_2	234	5718	0.040923399790136414
RNAseq_female_fetus_2	microarray_male_infant_3	234	6050	0.038677685950413224
RNAseq_female_fetus_2	microarray_male_middle_adult_1	333	9001	0.036995889345628266
RNAseq_female_fetus_2	microarray_male_middle_adult_2	366	9584	0.03818864774624374
RNAseq_female_fetus_2	microarray_male_middle_adult_3	351	9768	0.03593366093366093
RNAseq_female_fetus_2	microarray_male_old_adult_1	330	8771	0.037623988142743134
RNAseq_female_fetus_2	microarray_male_old_adult_2	321	8090	0.039678615574783686
RNAseq_female_fetus_2	microarray_male_old_adult_3	297	8050	0.0368944099378882
RNAseq_female_fetus_2	microarray_male_older_adult_1	404	10677	0.03783834410414911
RNAseq_female_fetus_2	microarray_male_older_adult_2	326	9058	0.03599028483108854
RNAseq_female_fetus_2	microarray_male_older_adult_3	327	8570	0.038156359393232205
RNAseq_female_fetus_2	microarray_male_young_adult_1	285	8359	0.034094987438688835
RNAseq_female_fetus_2	microarray_male_young_adult_2	313	8341	0.03752547656156336
RNAseq_female_fetus_2	microarray_male_young_adult_3	309	8133	0.03799336038362228
RNAseq_female_fetus_2	microarray_male_young_child_1	279	6859	0.040676483452398306
RNAseq_female_fetus_2	microarray_male_young_child_2	280	6671	0.04197271773347324
RNAseq_female_fetus_2	microarray_male_young_child_3	291	7053	0.04125903870693322
RNAseq_female_fetus_3	RNAseq_female_adolescent_1	307	5748	0.05340988169798191
RNAseq_female_fetus_3	RNAseq_female_adolescent_2	277	4764	0.058144416456759024
RNAseq_female_fetus_3	RNAseq_female_adolescent_3	304	5345	0.0568755846585594
RNAseq_female_fetus_3	RNAseq_female_adult_1	308	6208	0.04961340206185567
RNAseq_female_fetus_3	RNAseq_female_adult_2	305	5787	0.05270433730775877
RNAseq_female_fetus_3	RNAseq_female_adult_3	288	5848	0.049247606019151846
RNAseq_female_fetus_3	RNAseq_female_child_1	262	5047	0.05191202694670101
RNAseq_female_fetus_3	RNAseq_female_child_2	217	4355	0.04982778415614236
RNAseq_female_fetus_3	RNAseq_female_child_3	270	5156	0.05236617532971296
RNAseq_female_fetus_3	RNAseq_female_elderly_1	239	4345	0.055005753739930954
RNAseq_female_fetus_3	RNAseq_female_elderly_2	252	4591	0.05489000217817469
RNAseq_female_fetus_3	RNAseq_female_elderly_3	214	4427	0.04833973345380619
RNAseq_female_fetus_3	RNAseq_female_fetus_1	427	1125	0.37955555555555553
RNAseq_female_fetus_3	RNAseq_female_fetus_2	418	1153	0.36253252385082396
RNAseq_female_fetus_3	RNAseq_female_fetus_3	851	851	1
RNAseq_female_fetus_3	RNAseq_female_infant_1	139	2589	0.05368868288914639
RNAseq_female_fetus_3	RNAseq_female_infant_2	183	2767	0.06613661004698229
RNAseq_female_fetus_3	RNAseq_female_infant_3	151	2666	0.056639159789947484
RNAseq_female_fetus_3	RNAseq_female_middle_adult_1	282	6827	0.041306576827303355
RNAseq_female_fetus_3	RNAseq_female_middle_adult_2	273	6665	0.040960240060015
RNAseq_female_fetus_3	RNAseq_female_middle_adult_3	298	6614	0.04505594194133656
RNAseq_female_fetus_3	RNAseq_female_old_adult_1	239	5282	0.045248012116622494
RNAseq_female_fetus_3	RNAseq_female_old_adult_2	295	5815	0.05073086844368014
RNAseq_female_fetus_3	RNAseq_female_old_adult_3	255	5256	0.048515981735159815
RNAseq_female_fetus_3	RNAseq_female_older_adult_1	277	5855	0.04730999146029035
RNAseq_female_fetus_3	RNAseq_female_older_adult_2	298	5805	0.05133505598621878
RNAseq_female_fetus_3	RNAseq_female_older_adult_3	286	5866	0.04875554040231844
RNAseq_female_fetus_3	RNAseq_female_young_adult_1	314	5935	0.05290648694187026
RNAseq_female_fetus_3	RNAseq_female_young_adult_2	301	6002	0.050149950016661116
RNAseq_female_fetus_3	RNAseq_female_young_adult_3	327	5914	0.05529252620899561
RNAseq_female_fetus_3	RNAseq_female_young_child_1	287	4699	0.061076824856352414
RNAseq_female_fetus_3	RNAseq_female_young_child_2	222	4079	0.05442510419220397
RNAseq_female_fetus_3	RNAseq_female_young_child_3	262	5058	0.051799130090945035
RNAseq_female_fetus_3	RNAseq_male_adolescent_1	304	5993	0.050725846821291505
RNAseq_female_fetus_3	RNAseq_male_adolescent_2	283	5387	0.052533877854093185
RNAseq_female_fetus_3	RNAseq_male_adolescent_3	288	5994	0.04804804804804805
RNAseq_female_fetus_3	RNAseq_male_adult_1	298	6150	0.04845528455284553
RNAseq_female_fetus_3	RNAseq_male_adult_2	307	6156	0.04987004548408057
RNAseq_female_fetus_3	RNAseq_male_adult_3	294	6373	0.0461321198807469
RNAseq_female_fetus_3	RNAseq_male_child_1	280	4870	0.057494866529774126
RNAseq_female_fetus_3	RNAseq_male_child_2	286	5010	0.057085828343313376
RNAseq_female_fetus_3	RNAseq_male_child_3	322	5172	0.06225831399845321
RNAseq_female_fetus_3	RNAseq_male_elderly_1	166	3122	0.053171044202434334
RNAseq_female_fetus_3	RNAseq_male_elderly_2	195	4201	0.04641751963818139
RNAseq_female_fetus_3	RNAseq_male_elderly_3	194	4063	0.0477479694806793
RNAseq_female_fetus_3	RNAseq_male_fetus_1	328	1580	0.20759493670886076
RNAseq_female_fetus_3	RNAseq_male_fetus_2	361	1504	0.24002659574468085
RNAseq_female_fetus_3	RNAseq_male_fetus_3	515	1313	0.39223153084539225
RNAseq_female_fetus_3	RNAseq_male_infant_1	192	3070	0.06254071661237785
RNAseq_female_fetus_3	RNAseq_male_infant_2	250	3330	0.07507507507507508
RNAseq_female_fetus_3	RNAseq_male_infant_3	178	2994	0.05945223780895124
RNAseq_female_fetus_3	RNAseq_male_middle_adult_1	281	6811	0.041256790485978564
RNAseq_female_fetus_3	RNAseq_male_middle_adult_2	290	6676	0.043439185140802875
RNAseq_female_fetus_3	RNAseq_male_middle_adult_3	301	7008	0.042950913242009135
RNAseq_female_fetus_3	RNAseq_male_old_adult_1	253	5563	0.04547905806219665
RNAseq_female_fetus_3	RNAseq_male_old_adult_2	253	5552	0.045569164265129684
RNAseq_female_fetus_3	RNAseq_male_old_adult_3	250	5526	0.045240680419833514
RNAseq_female_fetus_3	RNAseq_male_older_adult_1	287	6469	0.04436543515226465
RNAseq_female_fetus_3	RNAseq_male_older_adult_2	299	6565	0.04554455445544554
RNAseq_female_fetus_3	RNAseq_male_older_adult_3	276	6233	0.04428044280442804
RNAseq_female_fetus_3	RNAseq_male_young_adult_1	311	5987	0.05194588274594956
RNAseq_female_fetus_3	RNAseq_male_young_adult_2	312	6098	0.051164316169235814
RNAseq_female_fetus_3	RNAseq_male_young_adult_3	323	6208	0.052029639175257734
RNAseq_female_fetus_3	RNAseq_male_young_child_1	269	4711	0.05710040331139885
RNAseq_female_fetus_3	RNAseq_male_young_child_2	274	4454	0.061517736865738665
RNAseq_female_fetus_3	RNAseq_male_young_child_3	284	4857	0.05847230800905909
RNAseq_female_fetus_3	microarray_female_adolescent_1	324	7014	0.046193327630453376
RNAseq_female_fetus_3	microarray_female_adolescent_2	352	7299	0.0482257843540211
RNAseq_female_fetus_3	microarray_female_adolescent_3	332	6792	0.04888103651354535
RNAseq_female_fetus_3	microarray_female_adult_1	377	8407	0.044843582728678485
RNAseq_female_fetus_3	microarray_female_adult_2	387	8597	0.045015703152262415
RNAseq_female_fetus_3	microarray_female_adult_3	412	8589	0.04796833158691349
RNAseq_female_fetus_3	microarray_female_child_1	293	5361	0.054653982465957845
RNAseq_female_fetus_3	microarray_female_child_2	265	5900	0.044915254237288135
RNAseq_female_fetus_3	microarray_female_child_3	299	6409	0.04665314401622718
RNAseq_female_fetus_3	microarray_female_elderly_1	319	7164	0.044528196538246786
RNAseq_female_fetus_3	microarray_female_elderly_2	313	7668	0.040818988002086595
